spectral_radius,input_scale,leaking_rate,ridge_alpha,connectivity,mean_T_VPT,std_dev
0.96,0.8,0.4,1e-07,0.06,6.149000000000001,2.5062839025138364
0.96,0.8,0.4,1e-07,0.08,6.361000000000006,2.4745947142916136
0.96,0.8,0.4,1e-07,0.1,7.587000000000003,2.391972198835093
0.96,0.8,0.5,1e-06,0.02,4.306000000000006,1.407865050351064
0.96,0.8,0.5,1e-06,0.04,5.8260000000000005,2.0138132981982197
0.96,0.8,0.5,1e-06,0.06,5.268000000000001,1.4472511875966794
0.96,0.8,0.5,1e-06,0.08,6.011000000000007,2.1794354773656415
0.96,0.8,0.5,1e-06,0.1,6.446000000000003,2.654461150591583
0.96,0.8,0.5,1e-07,0.02,4.854000000000004,2.5433843594706675
0.96,0.8,0.5,1e-07,0.04,5.454000000000005,2.6857557595581927
0.96,0.8,0.5,1e-07,0.06,5.636000000000005,2.4125720714623213
0.96,0.8,0.5,1e-07,0.08,5.925000000000006,2.681595607096644
0.96,0.8,0.5,1e-07,0.1,5.063000000000004,2.243713662658409
0.96,0.8,0.6,1e-06,0.02,3.9990000000000037,1.6968261549139294
0.96,0.8,0.6,1e-06,0.04,4.848999999999998,2.022992585255814
0.96,0.8,0.6,1e-06,0.06,5.310000000000008,2.0915496647223075
0.96,0.8,0.6,1e-06,0.08,4.008999999999999,2.0178946949729544
0.96,0.8,0.6,1e-06,0.1,5.226000000000006,1.9298093170051829
0.96,0.8,0.6,1e-07,0.02,4.023000000000005,2.478049838078322
0.96,0.8,0.6,1e-07,0.04,4.224000000000004,2.2967681641820077
0.96,0.8,0.6,1e-07,0.06,4.414000000000003,2.001790198797068
0.96,0.8,0.6,1e-07,0.08,3.412000000000005,2.652850542341203
0.96,0.8,0.6,1e-07,0.1,4.846000000000002,2.5831384012476004
0.96,0.8,0.7,1e-06,0.02,3.806000000000003,2.0158680512374834
0.96,0.8,0.7,1e-06,0.04,4.6710000000000065,2.4798264052146872
0.96,0.8,0.7,1e-06,0.06,4.302000000000004,1.9957043869270799
0.96,0.8,0.7,1e-06,0.08,3.8350000000000035,1.784173478112485
0.96,0.8,0.7,1e-06,0.1,3.863000000000004,2.366062340683358
0.96,0.8,0.7,1e-07,0.02,4.292000000000006,2.9046404252506046
0.96,0.8,0.7,1e-07,0.04,3.420000000000006,1.55865326484116
0.96,0.8,0.7,1e-07,0.06,3.373000000000006,1.6281802725742602
0.96,0.8,0.7,1e-07,0.08,2.881000000000003,2.1182962493475723
0.96,0.8,0.7,1e-07,0.1,3.5650000000000035,2.3704588163475866
0.96,1.0,0.3,1e-06,0.02,4.180000000000005,1.7734035073834724
0.96,1.0,0.3,1e-06,0.04,5.533000000000004,2.25000688887834
0.96,1.0,0.3,1e-06,0.06,5.525000000000004,2.376424835756436
0.96,1.0,0.3,1e-06,0.08,4.694000000000005,1.2384199610794402
0.96,1.0,0.3,1e-06,0.1,6.342000000000004,2.4749779797000233
0.96,1.0,0.3,1e-07,0.02,4.322000000000003,2.698050407238532
0.96,1.0,0.3,1e-07,0.04,5.0340000000000105,2.522356834391203
0.96,1.0,0.3,1e-07,0.06,5.089000000000001,2.443697812741993
0.96,1.0,0.3,1e-07,0.08,4.011000000000005,1.4470172770219443
0.96,1.0,0.3,1e-07,0.1,5.034000000000002,2.6997340609771183
0.96,1.0,0.4,1e-06,0.02,3.2640000000000056,1.910712955940793
0.96,1.0,0.4,1e-06,0.04,3.467000000000006,1.5545710019166055
0.96,1.0,0.4,1e-06,0.06,4.306000000000003,1.9642616933596209
0.96,1.0,0.4,1e-06,0.08,4.391000000000005,2.0749021663683327
0.96,1.0,0.4,1e-06,0.1,4.823000000000009,2.180433672460594
0.96,1.0,0.4,1e-07,0.02,3.3000000000000043,2.2878548905033274
0.96,1.0,0.4,1e-07,0.04,3.475000000000004,2.021018307685509
0.96,1.0,0.4,1e-07,0.06,3.6400000000000077,2.072708373119576
0.96,1.0,0.4,1e-07,0.08,3.0410000000000053,1.4089212185214597
0.96,1.0,0.4,1e-07,0.1,3.7400000000000033,2.036585377537607
0.96,1.0,0.5,1e-06,0.02,2.0290000000000035,1.3332887909226556
0.96,1.0,0.5,1e-06,0.04,2.8110000000000026,1.7527860679501128
0.96,1.0,0.5,1e-06,0.06,3.509000000000005,1.6972386396732775
0.96,1.0,0.5,1e-06,0.08,2.964000000000003,1.5471211975795511
0.96,1.0,0.5,1e-06,0.1,2.6970000000000054,1.4650634798533473
0.96,1.0,0.5,1e-07,0.02,1.7710000000000021,0.9007213775635604
0.96,1.0,0.5,1e-07,0.04,2.571000000000005,2.1328898236899154
0.96,1.0,0.5,1e-07,0.06,2.374000000000005,1.1502886594242365
0.96,1.0,0.5,1e-07,0.08,2.4810000000000016,1.5489928986280055
0.96,1.0,0.5,1e-07,0.1,2.103000000000004,1.3564110733844639
0.96,1.0,0.6,1e-06,0.02,2.046000000000005,1.2376283771795134
0.96,1.0,0.6,1e-06,0.04,2.107000000000005,1.0654252672055413
0.96,1.0,0.6,1e-06,0.06,2.867000000000003,1.6115244335721373
0.96,1.0,0.6,1e-06,0.08,1.9560000000000017,0.7838520268520092
0.96,1.0,0.6,1e-06,0.1,2.3080000000000056,1.5461875694753207
0.96,1.0,0.6,1e-07,0.02,1.7380000000000038,1.1054392792008052
0.96,1.0,0.6,1e-07,0.04,2.168000000000005,1.773092214184021
0.96,1.0,0.6,1e-07,0.06,2.2950000000000044,1.3337447281995152
0.96,1.0,0.6,1e-07,0.08,1.7370000000000032,0.869833892188618
0.96,1.0,0.6,1e-07,0.1,1.6320000000000063,0.9087001705733292
0.96,1.0,0.7,1e-06,0.02,2.1000000000000028,1.2592537472646241
0.96,1.0,0.7,1e-06,0.04,1.7280000000000058,0.6303142073601059
0.96,1.0,0.7,1e-06,0.06,2.3260000000000063,1.3938306927313655
0.96,1.0,0.7,1e-06,0.08,1.5200000000000045,1.0884116868170803
0.96,1.0,0.7,1e-06,0.1,1.7080000000000026,1.0537248217632524
0.96,1.0,0.7,1e-07,0.02,1.780000000000004,1.2137874608019326
0.96,1.0,0.7,1e-07,0.04,1.494000000000004,0.7637565057006049
0.96,1.0,0.7,1e-07,0.06,1.6330000000000056,0.7622670135851365
0.96,1.0,0.7,1e-07,0.08,1.4310000000000045,1.007997519838219
0.96,1.0,0.7,1e-07,0.1,1.571000000000005,1.1447702826331558
0.98,0.2,0.3,1e-06,0.02,8.420000000000003,2.158471681537659
0.98,0.2,0.3,1e-06,0.04,6.420000000000007,1.7277384061251841
0.98,0.2,0.3,1e-06,0.06,7.123000000000002,1.86158292858524
0.98,0.2,0.3,1e-06,0.08,7.031000000000009,2.0339073233557126
0.98,0.2,0.3,1e-06,0.1,6.635000000000007,2.2173847207915873
0.98,0.2,0.3,1e-07,0.02,8.748000000000005,1.5403947546002619
0.98,0.2,0.3,1e-07,0.04,6.784000000000008,1.990493406168429
0.98,0.2,0.3,1e-07,0.06,6.845000000000008,1.8733913098976402
0.98,0.2,0.3,1e-07,0.08,7.3430000000000035,2.2658091270007694
0.98,0.2,0.3,1e-07,0.1,6.498000000000007,1.6147433232560506
0.98,0.2,0.4,1e-06,0.02,8.622000000000003,1.5246494679105775
0.98,0.2,0.4,1e-06,0.04,8.367000000000006,1.7387383356905641
0.98,0.2,0.4,1e-06,0.06,7.601000000000002,2.3104499561773677
0.98,0.2,0.4,1e-06,0.08,8.215000000000003,1.900398642390591
0.98,0.2,0.4,1e-06,0.1,7.914000000000004,1.9416910155840958
0.98,0.2,0.4,1e-07,0.02,9.633000000000004,2.188581960996664
0.98,0.2,0.4,1e-07,0.04,8.603000000000005,1.2646465909494242
0.98,0.2,0.4,1e-07,0.06,8.296000000000003,1.8421791443830873
0.98,0.2,0.4,1e-07,0.08,8.697000000000005,2.0296726337022926
0.98,0.2,0.4,1e-07,0.1,9.070000000000007,2.5430257568495045
0.98,0.2,0.5,1e-06,0.02,9.081000000000003,1.7346754739720065
0.98,0.2,0.5,1e-06,0.04,8.367000000000003,2.0801949427878146
0.98,0.2,0.5,1e-06,0.06,8.198000000000002,1.4822132100342382
0.98,0.2,0.5,1e-06,0.08,7.838000000000003,1.7650144475329397
0.98,0.2,0.5,1e-06,0.1,8.675000000000008,2.03708492704649
0.98,0.2,0.5,1e-07,0.02,10.188000000000006,2.049501402780686
0.98,0.2,0.5,1e-07,0.04,9.291000000000006,1.9279260877948632
0.98,0.2,0.5,1e-07,0.06,9.452000000000005,1.1599551715475913
0.98,0.2,0.5,1e-07,0.08,9.436000000000003,1.9904230706058428
0.98,0.2,0.5,1e-07,0.1,9.593000000000007,1.643049299321235
0.98,0.2,0.6,1e-06,0.02,9.453000000000007,2.0474987179483137
0.98,0.2,0.6,1e-06,0.04,8.665000000000004,1.7100511688250752
0.98,0.2,0.6,1e-06,0.06,8.891000000000007,2.400712185998149
0.98,0.2,0.6,1e-06,0.08,9.154000000000003,1.6842220756182975
0.98,0.2,0.6,1e-06,0.1,8.468000000000004,1.4293271144143302
0.98,0.2,0.6,1e-07,0.02,10.266000000000007,1.3096885125861042
0.98,0.2,0.6,1e-07,0.04,9.775000000000006,1.2300223575203817
0.98,0.2,0.6,1e-07,0.06,9.780000000000006,1.5551462953690238
0.98,0.2,0.6,1e-07,0.08,10.431000000000004,1.346379961229368
0.98,0.2,0.6,1e-07,0.1,9.377000000000004,1.2633016266909487
0.98,0.2,0.7,1e-06,0.02,9.472000000000003,1.9489422772365528
0.98,0.2,0.7,1e-06,0.04,8.759000000000004,1.3419310712551515
0.98,0.2,0.7,1e-06,0.06,8.565000000000007,1.5305668884436254
0.98,0.2,0.7,1e-06,0.08,9.120000000000003,1.6142862199746346
0.98,0.2,0.7,1e-06,0.1,9.107000000000003,1.4205952977537284
0.98,0.2,0.7,1e-07,0.02,10.299000000000003,1.1106840234738204
0.98,0.2,0.7,1e-07,0.04,9.444000000000004,0.8514129432889745
0.98,0.2,0.7,1e-07,0.06,10.009000000000004,1.0441929898251592
0.98,0.2,0.7,1e-07,0.08,9.718000000000005,1.1573400537439302
0.98,0.2,0.7,1e-07,0.1,10.120000000000005,1.1176940547394882
0.98,0.4,0.3,1e-06,0.02,8.159000000000004,1.8898198326824724
0.98,0.4,0.3,1e-06,0.04,8.056000000000003,1.9418094654213611
0.98,0.4,0.3,1e-06,0.06,7.618000000000004,1.8802436012389465
0.98,0.4,0.3,1e-06,0.08,8.254000000000001,1.7450283665316164
0.98,0.4,0.3,1e-06,0.1,8.260000000000003,1.7126353961074121
0.98,0.4,0.3,1e-07,0.02,9.100000000000001,1.2273059928151588
0.98,0.4,0.3,1e-07,0.04,8.649000000000004,1.7951654519848563
0.98,0.4,0.3,1e-07,0.06,8.104000000000006,2.0896947145456464
0.98,0.4,0.3,1e-07,0.08,8.668000000000001,1.7692303411370733
0.98,0.4,0.3,1e-07,0.1,8.766000000000002,1.746105380554107
0.98,0.4,0.4,1e-06,0.02,8.863000000000003,1.221020474848807
0.98,0.4,0.4,1e-06,0.04,8.688000000000004,1.2190881838488943
0.98,0.4,0.4,1e-06,0.06,9.096000000000002,1.452743611240468
0.98,0.4,0.4,1e-06,0.08,9.250000000000002,1.4813979883879982
0.98,0.4,0.4,1e-06,0.1,8.865,1.2519564688917941
0.98,0.4,0.4,1e-07,0.02,9.690000000000003,1.0181453727243484
0.98,0.4,0.4,1e-07,0.04,10.347000000000005,1.216228185826984
0.98,0.4,0.4,1e-07,0.06,9.764000000000003,1.0733983417166257
0.98,0.4,0.4,1e-07,0.08,9.722000000000005,1.6167362184351535
0.98,0.4,0.4,1e-07,0.1,9.788000000000004,1.2777855845172152
0.98,0.4,0.5,1e-06,0.02,9.052000000000003,1.1877104024129759
0.98,0.4,0.5,1e-06,0.04,9.255,2.1981253376456973
0.98,0.4,0.5,1e-06,0.06,9.512000000000002,2.370463245865669
0.98,0.4,0.5,1e-06,0.08,10.243000000000006,1.852871015478412
0.98,0.4,0.5,1e-06,0.1,9.230000000000006,1.7564794334121874
0.98,0.4,0.5,1e-07,0.02,9.896000000000004,0.9387566244772929
0.98,0.4,0.5,1e-07,0.04,9.198000000000004,1.4394985237922238
0.98,0.4,0.5,1e-07,0.06,9.721000000000005,1.899604958932252
0.98,0.4,0.5,1e-07,0.08,10.324000000000007,2.0342133614741575
0.98,0.4,0.5,1e-07,0.1,10.104000000000005,0.9624053200185484
0.98,0.4,0.6,1e-06,0.02,9.520000000000008,0.80299439599539
0.98,0.4,0.6,1e-06,0.04,9.828000000000001,1.506391715325068
0.98,0.4,0.6,1e-06,0.06,9.644000000000004,1.4098453815933183
0.98,0.4,0.6,1e-06,0.08,9.131000000000004,1.2049809127119009
0.98,0.4,0.6,1e-06,0.1,10.184000000000005,1.6818394691527516
0.98,0.4,0.6,1e-07,0.02,10.323000000000004,0.7877632893198296
0.98,0.4,0.6,1e-07,0.04,9.971000000000007,0.9798055929621954
0.98,0.4,0.6,1e-07,0.06,10.345000000000002,1.6731273113543998
0.98,0.4,0.6,1e-07,0.08,10.181000000000008,1.6495390265161964
0.98,0.4,0.6,1e-07,0.1,10.648000000000003,1.4607723984248824
0.98,0.4,0.7,1e-06,0.02,8.682000000000002,1.4026532001888408
0.98,0.4,0.7,1e-06,0.04,9.393000000000008,1.2221337897300757
0.98,0.4,0.7,1e-06,0.06,8.796000000000005,1.394081776654443
0.98,0.4,0.7,1e-06,0.08,8.758000000000006,1.354221547605855
0.98,0.4,0.7,1e-06,0.1,9.133000000000006,1.3168488903439173
0.98,0.4,0.7,1e-07,0.02,9.895000000000007,1.1457901203972773
0.98,0.4,0.7,1e-07,0.04,10.510000000000003,1.0399711534460918
0.98,0.4,0.7,1e-07,0.06,9.306000000000006,1.0951913074892459
0.98,0.4,0.7,1e-07,0.08,9.864,1.2740266873185968
0.98,0.4,0.7,1e-07,0.1,10.438000000000006,1.304621017767231
0.98,0.6,0.3,1e-06,0.02,8.919000000000004,1.8299997267759367
0.98,0.6,0.3,1e-06,0.04,8.584,1.9023837678029114
0.98,0.6,0.3,1e-06,0.06,7.9370000000000065,1.670524169235513
0.98,0.6,0.3,1e-06,0.08,9.133000000000004,1.8340368044289626
0.98,0.6,0.3,1e-06,0.1,7.9620000000000015,1.7088346906591037
0.98,0.6,0.3,1e-07,0.02,9.325000000000003,1.22557537507899
0.98,0.6,0.3,1e-07,0.04,9.424000000000005,1.5896364364218625
0.98,0.6,0.3,1e-07,0.06,8.392000000000003,2.3479045977211235
0.98,0.6,0.3,1e-07,0.08,9.288000000000002,2.089874637388569
0.98,0.6,0.3,1e-07,0.1,8.174000000000007,1.6177527623218542
0.98,0.6,0.4,1e-06,0.02,8.667000000000005,1.7425874440038849
0.98,0.6,0.4,1e-06,0.04,8.776000000000003,1.812904851336659
0.98,0.6,0.4,1e-06,0.06,8.160000000000007,2.1994090115301423
0.98,0.6,0.4,1e-06,0.08,8.893000000000004,1.5786738105131173
0.98,0.6,0.4,1e-06,0.1,8.850000000000005,1.8838842851937612
0.98,0.6,0.4,1e-07,0.02,9.427,1.5849072528069261
0.98,0.6,0.4,1e-07,0.04,9.539000000000005,1.438714356639291
0.98,0.6,0.4,1e-07,0.06,9.413000000000007,2.2959989111495682
0.98,0.6,0.4,1e-07,0.08,9.802000000000003,1.324777717203908
0.98,0.6,0.4,1e-07,0.1,8.482000000000003,1.8859999999999966
0.98,0.6,0.5,1e-06,0.02,7.601000000000002,1.5804869502782974
0.98,0.6,0.5,1e-06,0.04,7.789000000000007,2.126080666390622
0.98,0.6,0.5,1e-06,0.06,7.836000000000003,1.6279508592092091
0.98,0.6,0.5,1e-06,0.08,9.097000000000005,1.5975640832217044
0.98,0.6,0.5,1e-06,0.1,8.430000000000003,1.709017261469289
0.98,0.6,0.5,1e-07,0.02,9.478000000000005,2.1235903559773477
0.98,0.6,0.5,1e-07,0.04,8.579000000000004,1.8030582353324047
0.98,0.6,0.5,1e-07,0.06,8.200000000000006,1.9752468200202176
0.98,0.6,0.5,1e-07,0.08,9.584000000000007,1.4644807953674213
0.98,0.6,0.5,1e-07,0.1,8.666000000000004,1.6323124700865352
0.98,0.6,0.6,1e-06,0.02,7.264000000000006,2.000285979553924
0.98,0.6,0.6,1e-06,0.04,7.334000000000008,2.07932777598915
0.98,0.6,0.6,1e-06,0.06,8.141000000000002,2.2344974826568973
0.98,0.6,0.6,1e-06,0.08,7.880000000000003,2.1400934559032665
0.98,0.6,0.6,1e-06,0.1,8.106000000000002,2.258708480525983
0.98,0.6,0.6,1e-07,0.02,7.578000000000005,2.2401062474802407
0.98,0.6,0.6,1e-07,0.04,8.128000000000005,2.2335388960123317
0.98,0.6,0.6,1e-07,0.06,7.973000000000004,2.1773954624734566
0.98,0.6,0.6,1e-07,0.08,7.796000000000005,2.1919361304563605
0.98,0.6,0.6,1e-07,0.1,8.305000000000003,2.343628596855738
0.98,0.6,0.7,1e-06,0.02,7.623000000000003,1.7261897346468036
0.98,0.6,0.7,1e-06,0.04,7.221000000000005,2.5666902812766472
0.98,0.6,0.7,1e-06,0.06,7.733000000000007,2.1726506852230085
0.98,0.6,0.7,1e-06,0.08,7.282000000000006,1.678057209990171
0.98,0.6,0.7,1e-06,0.1,7.0210000000000035,2.2096105991780526
0.98,0.6,0.7,1e-07,0.02,7.917000000000004,2.1728623978521937
0.98,0.6,0.7,1e-07,0.04,7.397000000000004,2.6451410170348213
0.98,0.6,0.7,1e-07,0.06,6.845000000000004,2.912942670221987
0.98,0.6,0.7,1e-07,0.08,7.343000000000002,2.6165418016916906
0.98,0.6,0.7,1e-07,0.1,6.177000000000004,2.1735526218612713
0.98,0.8,0.3,1e-06,0.02,7.156000000000003,1.8767375948704166
0.98,0.8,0.3,1e-06,0.04,6.4390000000000045,1.7834738573918034
0.98,0.8,0.3,1e-06,0.06,7.188000000000002,1.7344901268096082
0.98,0.8,0.3,1e-06,0.08,7.516000000000004,1.9672681566070256
0.98,0.8,0.3,1e-06,0.1,6.947000000000005,2.118275477835686
0.98,0.8,0.3,1e-07,0.02,7.385000000000003,2.0358376654340606
0.98,0.8,0.3,1e-07,0.04,6.193000000000003,2.403699440445912
0.98,0.8,0.3,1e-07,0.06,7.085000000000006,2.259538669728846
0.98,0.8,0.3,1e-07,0.08,7.182000000000007,2.2705849466602195
0.98,0.8,0.3,1e-07,0.1,7.194000000000005,2.541378366162743
0.98,0.8,0.4,1e-06,0.02,6.151000000000005,2.7212973009210137
0.98,0.8,0.4,1e-06,0.04,6.514000000000005,2.0544984789480853
0.98,0.8,0.4,1e-06,0.06,6.719000000000004,1.6184866388079953
0.98,0.8,0.4,1e-06,0.08,6.886000000000005,1.8607428624073805
0.98,0.8,0.4,1e-06,0.1,6.689000000000002,2.0553488754953495
0.98,0.8,0.4,1e-07,0.02,5.874000000000002,3.0898550127797253
0.98,0.8,0.4,1e-07,0.04,5.914000000000003,2.3200956876818664
0.98,0.8,0.4,1e-07,0.06,6.275000000000001,2.712223257772117
0.98,0.8,0.4,1e-07,0.08,6.342000000000006,2.548120091361472
0.98,0.8,0.4,1e-07,0.1,7.350000000000001,2.9140727513224514
0.98,0.8,0.5,1e-06,0.02,4.774000000000004,1.691994089824193
0.98,0.8,0.5,1e-06,0.04,5.306000000000009,1.9298404079094205
0.98,0.8,0.5,1e-06,0.06,6.082000000000003,2.19879876296127
0.98,0.8,0.5,1e-06,0.08,5.770000000000006,2.431217801843347
0.98,0.8,0.5,1e-06,0.1,5.980000000000002,1.9466894975830082
0.98,0.8,0.5,1e-07,0.02,4.8700000000000045,2.571283726079254
0.98,0.8,0.5,1e-07,0.04,6.042000000000006,3.73195873503446
0.98,0.8,0.5,1e-07,0.06,5.3220000000000045,2.764647536305485
0.98,0.8,0.5,1e-07,0.08,5.381000000000002,2.998562822420102
0.98,0.8,0.5,1e-07,0.1,4.776000000000005,2.3808956297998423
0.98,0.8,0.6,1e-06,0.02,4.0310000000000015,1.888019862183659
0.98,0.8,0.6,1e-06,0.04,4.619000000000002,1.846331227055426
0.98,0.8,0.6,1e-06,0.06,4.980000000000004,2.324512852190756
0.98,0.8,0.6,1e-06,0.08,3.9080000000000057,1.7125349631467388
0.98,0.8,0.6,1e-06,0.1,5.161000000000003,2.273442103947228
0.98,0.8,0.6,1e-07,0.02,4.265000000000003,2.9535868025165612
0.98,0.8,0.6,1e-07,0.04,4.445000000000003,1.9544398174413025
0.98,0.8,0.6,1e-07,0.06,3.8680000000000048,1.748821317344915
0.98,0.8,0.6,1e-07,0.08,3.3090000000000046,2.099147207796534
0.98,0.8,0.6,1e-07,0.1,4.6200000000000045,2.595781192627757
0.98,0.8,0.7,1e-06,0.02,4.074000000000003,2.0195454934217256
0.98,0.8,0.7,1e-06,0.04,3.8990000000000036,1.3583294887471162
0.98,0.8,0.7,1e-06,0.06,4.409000000000006,1.9653037933103352
0.98,0.8,0.7,1e-06,0.08,3.7390000000000043,2.6386396116180775
0.98,0.8,0.7,1e-06,0.1,3.9040000000000035,1.9163256508224253
0.98,0.8,0.7,1e-07,0.02,3.419000000000004,2.0553975284601274
0.98,0.8,0.7,1e-07,0.04,3.475000000000007,1.8149256183105664
0.98,0.8,0.7,1e-07,0.06,2.903000000000006,1.438725477636367
0.98,0.8,0.7,1e-07,0.08,2.245000000000006,1.1424162989033424
0.98,0.8,0.7,1e-07,0.1,3.074000000000005,1.5525218194924038
0.98,1.0,0.3,1e-06,0.02,4.196000000000008,1.4160593207913312
0.98,1.0,0.3,1e-06,0.04,5.540000000000004,2.183007100309115
0.98,1.0,0.3,1e-06,0.06,6.006000000000005,2.452387408220816
0.98,1.0,0.3,1e-06,0.08,5.0750000000000055,1.9655520852930881
0.98,1.0,0.3,1e-06,0.1,6.742000000000006,2.8300310952355257
0.98,1.0,0.3,1e-07,0.02,4.489000000000004,2.2633026752955523
0.98,1.0,0.3,1e-07,0.04,5.118000000000005,2.584646204028707
0.98,1.0,0.3,1e-07,0.06,5.037000000000006,2.518620852768435
0.98,1.0,0.3,1e-07,0.08,4.163000000000004,2.079685312733636
0.98,1.0,0.3,1e-07,0.1,4.992000000000004,2.6867110004613424
0.98,1.0,0.4,1e-06,0.02,3.2100000000000053,1.8726398479152346
0.98,1.0,0.4,1e-06,0.04,3.2750000000000057,1.5651182063984848
0.98,1.0,0.4,1e-06,0.06,4.344000000000004,1.8515895873546084
0.98,1.0,0.4,1e-06,0.08,4.370000000000003,1.8688445628248496
0.98,1.0,0.4,1e-06,0.1,4.586000000000007,2.0318375919349445
0.98,1.0,0.4,1e-07,0.02,2.6830000000000056,1.474873214890012
0.98,1.0,0.4,1e-07,0.04,3.2370000000000063,1.8723917859251566
0.98,1.0,0.4,1e-07,0.06,3.5630000000000037,1.9708097320644642
0.98,1.0,0.4,1e-07,0.08,2.9970000000000043,1.4325819348295614
0.98,1.0,0.4,1e-07,0.1,3.8360000000000056,2.3875560726399696
0.98,1.0,0.5,1e-06,0.02,2.380000000000007,1.4792430496710147
0.98,1.0,0.5,1e-06,0.04,2.6920000000000046,1.3733229773072315
0.98,1.0,0.5,1e-06,0.06,2.940000000000005,1.2345849504995625
0.98,1.0,0.5,1e-06,0.08,2.847000000000004,1.4328332073203753
0.98,1.0,0.5,1e-06,0.1,2.5650000000000035,1.4690932577614013
0.98,1.0,0.5,1e-07,0.02,1.932000000000005,1.1291660639604757
0.98,1.0,0.5,1e-07,0.04,2.566000000000005,1.4807444073843419
0.98,1.0,0.5,1e-07,0.06,2.494000000000001,1.2170308130856846
0.98,1.0,0.5,1e-07,0.08,2.603000000000006,1.468213540327155
0.98,1.0,0.5,1e-07,0.1,2.0220000000000056,1.3814760222312945
0.98,1.0,0.6,1e-06,0.02,1.9480000000000017,1.0145422613178825
0.98,1.0,0.6,1e-06,0.04,1.9830000000000054,0.9610468250819044
0.98,1.0,0.6,1e-06,0.06,2.9560000000000044,1.599294844611213
0.98,1.0,0.6,1e-06,0.08,2.1650000000000076,1.483386328641332
0.98,1.0,0.6,1e-06,0.1,2.082000000000002,1.2716273038905683
0.98,1.0,0.6,1e-07,0.02,1.6290000000000049,1.0844809818526093
0.98,1.0,0.6,1e-07,0.04,1.822000000000004,1.1182468421596339
0.98,1.0,0.6,1e-07,0.06,2.293000000000002,1.257780187473153
0.98,1.0,0.6,1e-07,0.08,1.6470000000000098,0.7743713579413954
0.98,1.0,0.6,1e-07,0.1,1.517000000000006,0.7782101258657558
0.98,1.0,0.7,1e-06,0.02,1.818000000000005,1.0511878994737331
0.98,1.0,0.7,1e-06,0.04,1.5940000000000054,0.564379305077714
0.98,1.0,0.7,1e-06,0.06,2.1400000000000063,1.3397910284816805
0.98,1.0,0.7,1e-06,0.08,1.4730000000000019,1.1314640957626538
0.98,1.0,0.7,1e-06,0.1,1.9120000000000048,1.3578865932028372
0.98,1.0,0.7,1e-07,0.02,1.6010000000000033,1.027413743338098
0.98,1.0,0.7,1e-07,0.04,1.6180000000000034,0.9723559019206905
0.98,1.0,0.7,1e-07,0.06,1.7620000000000062,0.6917774208515332
0.98,1.0,0.7,1e-07,0.08,1.2040000000000035,0.5715102798725512
0.98,1.0,0.7,1e-07,0.1,1.5400000000000063,1.0107620887231583
